Goose_Player_ID,Goose_Species,Goose_Age,Goose_Weight_LBS,Wing_Span_Inches,Chronic_Disease,Injury_Level,Honk_Per_Minute,Speed_MPH,Eliminated,Eliminated_By,Final_Goose_Rank
6475,Greylag Goose,7,8.1,45.5,,1,6.9,9.2,0,,6767
6476, Snow Goose ,7,,44.4,,1,640.0,0.5,1,,9496
6477,Greylag Goose,4,9.3,,Heart Disease,1,16.3,6.199999999999999,1,Honked Out of Tune,9748
6478,Canada Goose,9,11.1,62.1,,10,4.8,8.1,0,,6292
6479,Greylag Goose,six,8.2,45.8,,0,6.3,10.2,0,,3872
6480,Canada Goose,7,13.4,78.7,,1,6.9,7.7,0,,7570
6481,Greylag Goose,5,10.7,57.4,,1,4.4,8.0,0,,6642
6482,Canada Goose,4,11.5,66.0,,1,4.7,9.4,0,,5083
6483, Greylag Goose ,8,969.9999999999999,51.3,,2,3.6,6.0,0,,8251
6484,Canada Goose,6,8.3,48.1,,0,3.8,12.7,0,Caught by Front Man,1164
6485,Canada Goose,8,1280.0,71.4,Respiratory Issues,2,3.4,8.1,0,,7855
6486,Canada Goose,6,1498.0004593144467,105.0,,0,6.0,11.5,0,,2123
6487,Demon Goose,3,12.2,77.9,,0,8.1,15.0,0,,898
6488,Canada Goose,4,12.0,66.2,,0,3.4,9.9,0,,4440
6489,Canada Goose,5,23.3,68.1,,1,6.3,0.5,1,Lost in Dalgona Maze,9486
6490,Greylag Goose,4,9.4,53.3,Respiratory Issues,1,710.0,7.5,0,,7704
6491,Greylag Goose,3,8.9,42.7,,0,4.7,9.8,0,,3205
6492,Canada Goose,7,11.7,73.4,,0,5.2,11.2,0,,1628
6493,Canada Goose,4,11.5,69.8,,10,5.0,11.1,0,,1552
6494,Canada Goose,5,10.0,53.4,,1,7.1,10.2,0,,6088
6495,Demon Goose,6,,84.8,,0,3.4,13.8,0,,693
6496,Canada Goose,4,9.6,55.8,,1,4.3,9.7,0,,5223
6497,Canada Goose,800,13.5,,,two,4.8,4.9,1,Wïngs Clïppëd by Rëd Lïght,8934
6498,Canada Goose,3,13.189489854134951,,,0,4.0,11.6,0,,2034
6499,Canada Goose,6,10.5,,,0,2.5,9.2,0,,5982
6500,Squid Goose,5,23.5,53.2,,0,3.7,0.3,1,Wings Clipped by Red Light,9321
6501,Canada Goose,5,10.0,56.3,,0,3.1,13.9,0,,841
6502,Canada Goose,two,19.0,7380.0,,1,5.1,0.8,1,,9294
6503,Canada Goose,7,6.136363636363636,,Heart Disease,1,6.3,9.4,0,,6024
6504,Canada Goose,6,12.1,72.0,,0,5.4,9.8,0,,3288
6505,Goosequid,4,12.6,76.7,,1,2.8,10.1,0,,6293
6506,Snow Goose,6,8.4,40.6,,0,5.8,12.2,0,,1270
6507,Greylag Goose,6,10.6,62.2,,1,409.99999999999994,8.2,0,,6768
6508,Snow Goose,2,,41.3,,1,7.0,10.8,0,,5408
6509,Snow Goose,3,3.3636363636363633,39.5,Heart Disease,1,4.0,12.4,0,,2743
6510,Greylag Goose,7,10.2,55.6,,1,3.4,8.2,0,,7205
6511,Goosequid,6,12.4,6630.0,,0,5.9,11.7,0,,1848
6512,Greylag Goose,4,9.8,,,1,18.0,7.199999999999999,1,Honked Out of Tune,9770
6513,Snow Goose,3,23.3,29.9,,0,5.1,0.7,1,Wings Clipped by Red Light,9074
6514,Goosequid,400,7.0,35.6,,1,220.00000000000003,9.6,0,,7072
6515,Greylag Goose,4,9.0,48.1,,0,4.3,11.0,0,,2318
6516,Canada Goose,3,7.9,40.0,,0,5.2,13.1,0,,385
6517,Snow Goose,200,6.3,29.5,,0,5.5,15.0,0,,50
6518,Greylag Goose,7,12.841290549253682,,,0,4.3,9.5,0,,3959
6519,Demon Goose,seven,13.0,79.6,,0,690.0,12.3,0,,2199
6520,Player 456 Goose,2,11.1,63.6,,one,3.0,10.0,0,,6160
6521,Canada Goose,5,12.2,68.0,,0,24.3,8.6,1,Honked Out of Tune,9891
6522,Canada Goose,3,11.0,63.9,,10,6.4,11.3,0,,4345
6523,Player 456 Goose,4,9.8,52.9,,0,4.8,10.9,0,,1934
6524,Canada Goose,4,,61.8,,1,8.5,8.9,0,,7705
6525,Canada Goose,4,7.7,44.1,Respiratory Issues,1,19.5,7.9,1,Honked Out of Tune,9797
6526,Demon Goose,9,14.7,87.4,,1,400.0,9.8,0,,5409
6527,Canada Goose,4,8.5,52.0,,0,5.1,10.9,0,,1819
6528,Snow Goose,3,3.545454545454545,39.4,,0,530.0,11.0,0,,1935
6529,Canada Goose,three,7.9,53.4,,0,5.7,13.2,0,,554
6530,Snow Goose,7,,47.1,,0,4.4,1.7,0,,8316
6531,Goosequid,2,9.1,49.7,,0,5.8,13.8,0,,344
6532,Snow Goose,3,23.9,35.5,,1,5.6,1.3,1,Sank in Squid Ink Swamp,9295
6533,Snow Goose,8,9.7,44.2,Lame,2,18.7,4.0,1,Honked Out of Tune,9930
6534,Canada Goose,5,14.352062708005981,114.7,,1,5.5,8.5,0,,6161
6535,Canada Goose,5,,,,0,5.7,11.4,0,,1936
6536,Canada Goose,9,13.0,,,2,5.4,7.1,0,Lost in Dalgona Maze,7791
6537,Greylag Goose,5,9.1,47.9,,0,4.7,10.1,0,Caught by Front Man,2857
6538,Goosequid,4,3.545454545454545,38.7,Heart Disease,2,0.5,7.6,0,Caught by Front Man,8502
6539,Canada Goose,4,10.7,61.5,,0,1.4,13.6,0,,2645
6540,Goosequid,three,,49.2,,1,4.6,11.2,0,,3451
6541,Canada Goose,8,11.1,64.3,,1,3.5,7.1,0,,7640
6542,Player 456 Goose,6,7.3,38.0,Respiratory Issues,1,5.2,10.9,0,Eaten by a Squid,3536
6543,Demon Goose,7,13.4,78.2,,0,4.9,11.3,0,,1388
6544,Canada Goose,7,11.1,71.4,,0,4.6,11.4,0,,1629
6545,Canada Goose,four,9.8,57.5,,10,6.1,13.7,0,,515
6546,Canada Goose,3,11.4,67.4,,one,4.6,10.6,0,,4074
6547,Greylag Goose,5,,44.6,,one,4.2,8.4,0,,6484
6548,Greylag Goose,3,8.7,45.2,,0,3.4,10.8,0,,3473
6549,Canada Goose,five,12.4,72.4,,0,3.7,12.6,0,,1339
6550,Canada Goose,7,12.7,74.5,,0,5.3,11.2,0,,1745
6551,Canada Goose,5,1250.0,76.4,,0,5.6,10.6,0,,2646
6552,Greylag Goose,5,8.9,55.2,,0,7.6,11.1,0,,4280
6553,Greylag Goose,5,10.3,61.1,,0,6.1,10.2,0,,3647
6554,Canada Goose,7,10.3,54.4,Heart Disease,1,3.5,8.3,0,,7044
6555,Greylag Goose,4,8.9,,,0,6.4,12.7,0,,1371
6556,Greylag Goose,1,8.1,45.6,,0,7.2,11.7,0,,3206
6557,Squid Goose,6,19.6,,Lame,2,5.0,0.8,1,Wings Clipped by Red Light,9478
6558,Canada Goose,7,11.2,,Heart Disease,1,3.1,10.0,0,,6089
6559,Greylag Goose,6,13.168687647178771,107.9,,three,7.9,11.3,0,Caught by Front Man,7706
6560,Demon Goose,4,11.2,72.2,,0,840.0,15.0,0,Lost in Dalgona Maze,1098
6561,Canada Goose,3,11.4,60.5,,0,1.6,11.2,0,,4961
6562,Canada Goose,six,11.1,59.7,,0,4.8,10.9,0,,1937
6563,Canada Goose,5,11.2,61.9,,0,4.0,11.3,0,,2319
6564,Greylag Goose,5,9.7,,,0,21.3,8.3,1,Honked Out of Tune,9793
6565,Canada Goose,nine,12.3,66.5,,1,4.9,8.3,0,Caught by Front Man,5927
6566,Goosequid,300,10.5,,,one,3.8,9.6,0,,5806
6567,Greylag Goose,9,10.4,60.6,Heart Disease,2,3.2,4.7,1,Wings Clipped by Red Light,9187
6568,Greylag Goose,500,10.9,59.6,,0,3.6,9.3,0,,4809
6569,Canada Goosë,one,10.7,,,10,9.5,13.4,0,,3810
6570,Canada Goose,5,11.0,60.1,Respiratory Issues,1,4.6,10.8,0,Lost in Dalgona Maze,3811
6571, Greylag Goose ,7,9.7,53.2,,0,4.5,10.1,0,,3116
6572, Canada Goose ,4,,61.1,Heart Disease,1,1.7,9.5,0,,7391
6573,Canada Goose,2,10.6,59.1,,0,5.7,12.6,0,,933
6574,Snow Goose,500,9.2,,Respiratory Issues,1,2.8,8.8,0,,7176
6575,Canada Goose,three,8.8,45.4,,1,5.5,9.9,0,,4810
6576,Goosequid,6,,59.1,,0,4.2,11.1,0,,2320
6577,Snow Goosë,7,9.5,48.2,,0,7.3,12.7,0,,2250
6578,Squid Goose,3,8.6,49.1,Respiratory Issues,10,3.3,10.0,0,,5864
6579,Squid Goose,4,10.5,6350.0,,1,4.3,9.9,0,,5052
6580,Grëylag Goosë,7,9.0,50.8,,0,6.5,9.4,0,,4811
6581,Snow Goose,three,7.7,39.1,,0,6.4,14.3,0,,363
6582,Snow Goose,3,7.1,33.6,,0,5.7,14.8,0,,92
6583,Player 456 Goose,3,21.8,52.4,,1,5.2,0.2,1,Pecked the Wrong Player,9380
6584,Canada Goose,6,10.8,58.6,,1,4.0,8.9,0,,6246
6585,Greylag Goose,6,10.5,59.6,,one,3.0,8.6,0,,7206
6586,Canada Goose,4,11.0,,Respiratory Issues,1,4.4,8.9,0,,5865
6587,Canada Goose,5,23.3,68.3,,0,4.6,0.1,1,Wings Clipped by Red Light,9216
6588,Canada Goose,8,12.1,73.2,Lame,2,17.7,5.7,1,Honked Out of Tune,9861
6589,Canada Goose,3,19.4,58.6,,0,5.9,0.2,0,,8605
6590,Greylag Goose,1,10.576366316546292,95.3,,0,4.7,11.8,0,,1165
6591,Canada Goose,6,13.3,78.2,,0,610.0,8.5,0,,5295
6592,Goosequid,5,9.5,57.2,,0,5.2,11.2,0,,1630
6593,Canada Goose,four,8.6,51.0,Respiratory Issues,2,4.5,9.5,0,,6582
6594,Snow Goose,6,6.9,33.0,Lame,1,4.5,10.9,0,,3812
6595,Greylag Goose,7,8.0,43.3,,1,540.0,8.0,0,,6525
6596,Canada Goose,one,10.6,66.5,Lame,1,4.3,9.5,0,,5410
6597,Canada Goose,400,11.4,62.8,Respiratory Issues,1,1550.0,8.7,1,Honked Out of Tune,9569
6598,Canada Goose,10,13.9,81.6,Heart Disease,3,4.4,3.4,1,Wings Clipped by Red Light,9407
6599,Snow Goose,6,7.5,,Heart Disease,2,23.4,7.6,1,Honked Out of Tune,9957
6600,Greylag Goose,6,1050.0,54.8,,0,24.3,5.8,1,,9950
6601,Greylag Goose,7,1019.9999999999999,,,0,5.5,10.4,0,,2744
6602,Greylag Goose,5,9.7,49.6,Heart Disease,2,1.8,5.8,1,Wings Clipped by Red Light,9229
6603,Canada Goose,7,12.4,73.1,,0,4.4,10.8,0,Lost in Dalgona Maze,2377
6604,Snow Goose,6,,36.2,,0,3.2,12.5,0,,1938
6605,Greylag Goose,6,,6780.0,,0,5.3,9.4,0,,3593
6606,Canada Goose,4,12.3,7550.0,,0,310.0,11.8,0,,2745
6607,Canada Goose,5,18.3,,,0,3.0,1.6,1,Sank in Squid Ink Swamp,9230
6608,Greylag Goose,4,8.1,42.2,Heart Disease,one,5.3,8.3,0,,6162
6609,Snow Goose,5,7.9,41.5,,10,6.0,10.7,0,,4558
6610,Canada Goose,3,13.43205038092115,109.2,,0,3.7,12.2,0,,1746
6611,Snow Goose,three,8.3,44.5,,0,4.9,13.4,0,Eaten by a Squid,257
6612,Greylag Goose,4,800.0,48.9,,0,3.7,10.6,0,,3415
6613,Canada Goose,three,,,,one,350.0,9.0,0,,6583
6614,Goosequid,4,8.9,57.7,Lame,one,2.0,11.5,0,,5680
6615,Canada Goose,5,11.5,,Lame,one,5.0,8.6,0,,5606
6616,Greylag Goose,6,9.7,51.0,Respiratory Issues,2,3.6,8.1,0,,7792
6617,Canada Goose,7,13.9,,,0,4.5,11.2,0,,1939
6618,Canada Goose,4,8.8,50.7,,0,6.0,13.5,0,,555
6619,Greylag Goose,8,11.8,61.7,Lame,2,5.8,4.8,1,Wings Clipped by Red Light,9030
6620,Greylag Goose,7,8.4,53.2,,0,3.1,10.1,0,,4559
6621,Canada Goose,six,9.7,54.1,,0,6.1,11.2,0,,2544
6622,Goosequid,5,900.0,49.9,Respiratory Issues,10,3.6,8.0,0,,7829
6623,Player 456 Goose,6,11.6,65.6,,1,3.7,8.8,0,,6552
6624,Greylag Goose,7,8.9,49.4,,1,6.2,7.9,0,Eaten by a Squid,7122
6625,Snow Goose,7,3.4090909090909087,,,0,4.2,12.5,0,,1034
6626,Canada Goose,8,12.1,62.2,Lame,2,3.9,5.7,1,Wings Clipped by Red Light,8955
6627,Snow Goose,5,20.1,46.5,,10,4.5,1.5,0,Wings Clipped by Red Light,9592
6628,Goosequid,six,9.8,52.2,Heart Disease,10,5.3,9.0,0,,5522
6629,Greylag Goose,8,10.2,54.9,,two,3.4,6.2,1,Wings Clipped by Red Light,8956
6630,Greylag Goose,400,13.658405468059165,102.1,,0,4.3,8.3,0,,5101
6631,Canada Goose,4,10.9,63.9,,0,8.0,12.7,0,Lost in Dalgona Maze,2996
6632,Goosequid,5,12.0,70.9,,0,4.5,12.0,0,,1166
6633,Greylag Goose,7,10.2,56.0,,1,1.0,7.6,0,,8176
6634,Greylag Goose,7,9.0,51.8,,one,3.3,8.7,0,,6970
6635,Greylag Goose,5,1000.0,59.9,Lame,1,4.7,7.5,0,,6808
6636,Canada Goose,2,9.3,46.5,,0,2170.0,9.9,1,Honked Out of Tune,9753
6637,Snow Goose,5,7.9,44.3,,0,7.5,13.2,0,,1940
6638,Squid Goose,3,19.6,55.2,,0,3.8,1.4,1,Sank in Squid Ink Swamp,9150
6639,Canada Goose,two,780.0,46.7,,1,3.7,12.3,0,,3207
6640,Canada Goose,2,8.2,45.5,,0,6.8,12.0,0,,2437
6641,Greylag Goose,6,10.7,55.4,,1,7.8,9.2,0,,7314
6642,Greylag Goose,eight,9.7,60.4,,1,22.8,3.7,1,Honked Out of Tune,9984
6643,Canada Goose,500,10.3,57.0,,1,2.9,9.6,0,,6584
6644,Snow Goose,5,8.1,46.7,Heart Disease,2,4.7,10.0,0,,5983
6645,Canada Goose,7,11.1,65.6,,1,1.9,7.6,0,,7989
6646,Canada Goose,2,10.6,67.6,,0,5.0,12.1,0,,794
6647,Squid Goose,6,8.3,42.2,,1,4.5,9.6,0,,5139
6648,Snow Goose,5,8.2,37.8,Respiratory Issues,2,5.3,8.8,0,,6951
6649,Greylag Goose,6,9.1,50.1,,0,3.4,10.1,0,,4281
6650,Snow Goose,4,7.9,,Respiratory Issues,1,3.9,10.3,0,,4980
6651,Canada Goosë,3,11.7,75.9,,1,6.4,11.4,0,,4282
6652,Snow Goose,5,,,Respiratory Issues,1,3.8,11.1,0,,4391
6653,Canada Goosë,8,13.0,77.7,,2,3.5,8.2,0,Lost in Dalgona Maze,7793
6654,Canada Goose,7,11.5,69.0,,0,4.0,9.8,0,,3960
6655,Canada Goose,400,11.6,,,0,3.3,11.2,0,,3208
6656,Canada Goose,2,10.3,59.3,,0,5.9,10.7,0,,2908
6657,Canada Goose,2,10.1,58.9,,0,3.7,9.9,0,,4131
6658,Canada Goosë,8,12.3,,,1,1.8,9.6,0,,7315
6659,Goosequid,three,11.9,65.5,,0,3.6,10.6,0,,3537
6660, Canada Goose ,4,11.0,61.6,,1,2.7,9.7,0,,6677
6661,Greylag Goose,8,10.9,58.9,Respiratory Issues,three,6.9,2.5,1,Eaten by a Squid,9620
6662,Canada Goose,2,9.7,,,10,4.9,13.6,0,,210
6663,Canada Goosë,8,13.8,75.7,,one,5.6,7.5,0,Lost in Dalgona Maze,6998
6664,Greylag Goose,4,13.861079461201527,93.8,,0,3.6,10.9,0,,3209
6665,Snow Goose,3,7.5,33.5,Respiratory Issues,1,22.2,9.5,0,,9640
6666,Greylag Goose,5,24.3,55.0,,1,4.7,0.8,1,Wïngs Clïppëd by Rëd Lïght,9322
6667,Canada Goose,4,11.9,6900.0,,1,1.1,10.9,0,,6952
6668,Greylag Goose,6,,,,0,3.8,9.7,0,,4283
6669,Canada Goose,4,8.6,48.1,,0,300.0,12.9,0,Eaten by a Squid,1703
6670,Canada Goosë,one,,57.1,,10,2.9,12.3,0,,2378
6671,Canada Goose,5,12.4,76.8,Respiratory Issues,1,4.3,10.0,0,,4913
6672,Snow Goose,2,8.4,48.3,,0,4.2,13.1,0,,667
6673,Player 456 Goose,5,10.9,66.0,,0,5.9,11.5,0,,2035
6674,Canada Goose,3,4.7727272727272725,61.5,,0,3.2,11.7,0,,2793
6675,Canada Goose,4,11.3,67.1,,1,4.9,10.4,0,,3961
6676,Snow Goose,5,7.8,41.7,,0,6.2,12.2,0,,1631
6677,Greylag Goose,5,10.0,54.5,,1,2.3,8.2,0,,7684
6678,Canada Goose,6,11.2,63.7,,10,4.6,11.3,0,,1704
6679,Greylag Goose,6,10.8,62.8,,0,6.8,10.5,0,,4075
6680,Greylag Goose,three,9.6,48.9,,0,5.2,10.3,0,,2489
6681,Squid Goose,5,10.3,,Respiratory Issues,1,2.6,9.1,0,,7152
6682,Canada Goose,1,18.6,54.9,Respiratory Issues,one,2.5,1.6,1,Sank in Squid Ink Swamp,9497
6683,Snow Goose,5,9.5,,,0,4.9,12.8,0,,435
6684,Canada Goosë,4,11.3,63.9,,1,540.0,7.9,0,,6585
6685,Greylag Goose,3,,47.4,,one,5.4,9.4,0,,5224
6686,Canada Goose,6,10.4,,Heart Disease,1,5.1,9.8,0,,4497
6687,Canada Goose,7,11.5,,,0,4.5,10.3,0,,2858
6688,Canada Goose,4,10.8,60.7,,0,4.2,12.1,0,,1340
6689,Greylag Goose,3,8.1,43.6,,0,2.1,10.7,0,,4962
6690,Canada Goose,5,10.6,61.3,,10,4.5,10.2,0,,4560
6691,Greylag Goose,two,8.4,48.5,,0,4.7,11.9,0,Caught by Front Man,1067
6692,Goosequid,4,10.8,61.9,Lame,2,3.8,8.1,0,,7725
6693,Greylag Goose,7,8.3,46.6,,one,6.5,9.0,0,,6586
6694,Snow Goose,five,7.9,41.1,,1,4.0,10.9,0,,4346
6695,Greylag Goose,1,7.9,45.1,,0,4.6,11.9,0,,1167
6696,Grëylag Goosë,1,8.3,45.8,,1,2.7,10.9,0,,5562
6697,Greylag Goose,5,10.5,55.8,Lame,2,4.7,7.2,0,,7707
6698,Canada Goose,7,14.1,79.0,,one,3.8,8.0,0,,7073
6699,Squid Goose,2,3.454545454545454,40.2,,0,8.9,13.7,0,,2909
6700,Canada Goosë,6,9.8,60.7,,0,6.1,9.5,0,,4347
6701,Greylag Goose,8,,54.9,,2,730.0,6.2,0,,8366
6702,Greylag Goose,nine,11.3,60.0,Respiratory Issues,2,3.4,5.2,0,,8420
6703, Canada Goose ,6,11.9,68.3,,0,4.4,11.2,0,,2036
6704,Canada Goose,6,5.681818181818182,70.8,,1,5.8,7.7,1,Wings Clipped by Red Light,8451
6705,Canada Goose,one,9.7,54.3,,0,5.5,13.9,0,,222
6706,Snow Goose,9,8.9,41.9,Heart Disease,10,5.4,8.3,0,,7297
6707,Snow Goosë,four,4.136363636363636,46.6,Lame,1,5.1,11.7,0,,2545
6708,Greylag Goose,3,9.0,50.2,,0,4.7,11.4,0,,1504
6709,Greylag Goose,4,8.2,4190.0,,0,5.2,10.2,0,,2647
6710,Snow Goosë,8,,4990.0,Heart Disease,two,3.1,9.5,0,,7457
6711,Canada Goose,9,,57.5,,1,2.1,9.2,0,,7369
6712,Canada Goose,5,,35.3,,0,5.6,12.1,0,,1168
6713,Greylag Goose,7,10.9,5710.0,Respiratory Issues,2,5.7,4.8,1,Wings Clipped by Red Light,9019
6714,Snow Goose,five,8.7,,,0,4.5,12.9,0,,594
6715, Snow Goose ,3,7.7,,,0,4.3,13.7,0,,345
6716,Canada Goose,8,10.3,59.3,Respiratory Issues,2,4.1,7.2,0,,7916
6717,Canada Goose,4,10.6,59.4,,0,5.2,11.5,0,,1341
6718,Canada Goose,8,1160.0,64.5,,1,6.1,6.1,0,,7856
6719,Canada Goose,8,11.3,66.7,,2,4.9,5.4,0,,8125
6720,Canada Goose,6,13.0,73.5,Lame,2,2.7,7.6,0,,8140
6721,Greylag Goose,900,21.4,51.9,Lame,2,2.0,1.4,1,Wings Clipped by Red Light,9668
6722, Canada Goose ,9,12.6,77.0,,1,4.7,6.8,0,,7260
6723,Snow Goose,5,9.0,44.0,Respiratory Issues,1,6.4,11.3,0,,4348
6724,Canada Goose,3,,67.9,,0,7.1,12.1,0,,2648
6725,Greylag Goose,1,9.5,51.2,,1,1.6,8.6,0,,7794
6726,Canada Goose,9,12.9,71.4,,2,4.8,6.7,0,Caught by Front Man,7857
6727,Canada Goose,4,,,,0,5.1,10.6,0,,2124
6728,Canada Goose,7,12.0,69.8,Heart Disease,1,1.6,8.9,0,,7672
6729,Demon Goose,4,14.4,93.0,,1,5.6,12.5,0,,2200
6730,Snow Goose,8,8.6,47.1,,1,6.8,9.6,0,,6360
6731,Canada Goose,4,19.5,53.0,,0,6.0,1.0,1,Goose Tug-of-War Disaster,9177
6732,Canada Goose,3,15.477044079589575,9680.0,,0,7.5,10.2,0,,5053
6733,Snow Goose,5,8.9,40.6,,0,5.7,13.7,0,,346
6734,Squid Goose,4,11.0,64.5,,0,4.7,11.5,0,,1447
6735,Canada Goose,6,10.6,62.4,,0,5.6,12.3,0,,1007
6736,Greylag Goose,5,7.9,,,0,3.6,9.3,0,,4812
6737,Snow Goose,6,8.4,38.8,,0,3.9,11.5,0,,2201
6738,Canada Goose,4,9.1,49.7,,0,5.4,12.2,0,,1000
6739,Canada Goose,4,8.9,51.1,,1,4.2,8.9,0,,6025
6740,Snow Goose,400,7.7,43.4,Respiratory Issues,2,6.8,9.0,0,,7590
6741, Canada Goose ,9,11.3,71.3,,1,4.2,7.4,0,,7177
6742,Canada Goose,5,11.4,64.1,,0,5.0,10.9,0,,1705
6743,Greylag Goose,100,3.681818181818181,,,1,4.9,9.4,0,,4914
6744,Snow Goose,4,19.4,39.9,Lame,2,5.3,1.7,1,Wings Clipped by Red Light,9396
6745,Canada Goose,5,9.0,60.0,,0,2.6,10.7,0,,4478
6746,Demon Goose,9,13.0,83.9,,2,6.2,7.7,1,Wings Clipped by Red Light,8702
6747,Greylag Goose,7,9.3,48.9,,0,6.3,8.5,1,Caught by Front Man,8152
6748,Canada Goose,3,8.9,60.2,,0,5.8,12.9,0,,755
6749,Demon Goose,10,14.3,,,2,8.6,5.7,1,Wings Clipped by Red Light,9304
6750,Canada Goose,5,4.363636363636363,53.3,,1,4.0,10.6,0,,4659
6751,Canada Goose,7,11.4,71.9,Heart Disease,10,3.1,5.6,0,Wings Clipped by Red Light,9070
6752,Squid Goose,3,9.1,47.4,,1,2.8,10.1,0,,6294
6753,Canada Goose,1,880.0000000000001,49.2,,0,8.1,12.8,0,,2928
6754,Player 456 Goose,2,10.6,63.7,,one,3.9,10.4,0,,4915
6755,Goosequid,100,819.9999999999999,47.5,,three,19.4,9.9,0,,9624
6756,Canada Goose,9,10.9,6330.0,Heart Disease,two,4.9,6.5,0,,7881
6757,Snow Goose,5,790.0,41.2,,0,5.5,13.0,0,Lost in Dalgona Maze,556
6758,Greylag Goose,3,9.6,56.1,,0,5.5,10.6,0,,2546
6759,Squid Goose,6,15.5,89.1,,0,3.4,11.3,0,,2929
6760,Canada Goose,5,12.9,75.7,,0,5.9,12.4,0,,1169
6761, Canada Goose ,6,4.909090909090909,61.8,,0,560.0,10.1,0,,3210
6762,Canada Goose,seven,11.4,6390.0,,0,7.1,11.3,0,Lost in Dalgona Maze,3474
6763,Goosequid,4,9.5,52.8,Heart Disease,1,5.5,10.0,0,,4730
6764,Canada Goose,3,8.9,,,0,5.1,10.6,0,,2125
6765,Goosequid,seven,4.681818181818182,54.3,,0,4.1,8.9,0,,4731
6766,Snow Goose,7,8.0,45.5,Respiratory Issues,2,22.0,6.4,1,,9953
6767,Demon Goose,500,16.0,101.7,,0,4.9,12.3,0,,694
6768,Canada Goose,9,18.8,59.7,,1,5.1,1.6,1,Wings Clipped by Red Light,9178
6769,Snow Goose,four,8.1,37.9,,one,4.0,11.7,0,,3538
6770,Canada Goose,3,9.2,55.8,Respiratory Issues,1,4.5,10.2,0,,4561
6771,Canada Goose,6,10.3,63.7,,10,3.1,12.2,0,,2358
6772,Snow Goose,four,21.2,,Lame,1,3.3,1.7,1,Sank in Squid Ink Swamp,9381
6773,Greylag Goose,6,9.1,47.1,,0,250.0,8.6,0,,6526
6774,Canada Goose,3,9.8,54.2,,0,4.4,11.2,0,,2037
6775,Canada Goose,4,9.7,61.2,,1,2.8,10.1,0,,6295
6776,Canada Goose,9,14.3,79.3,Respiratory Issues,3,3.2,2.9,0,,8948
6777, Greylag Goose ,4,8.6,48.7,,0,5.2,11.9,0,,1035
6778,Canada Goose,three,10.5,55.6,,0,560.0,10.9,0,Caught by Front Man,2321
6779,Demon Goose,7,13.7,84.0,,0,2.1,13.7,0,,1849
6780,Canada Goose,three,10.7,63.8,,0,3.8,11.4,0,,2438
6781,Canada Goose,4,10.0,57.9,Respiratory Issues,1,5.2,9.1,0,,5344
6782,Canada Goosë,6,,66.0,,1,5.1,8.3,0,,5928
6783,Goosequid,7,10.5,,Respiratory Issues,1,5.1,6.9,0,,7045
6784,Canada Goose,seven,10.6,59.0,,1,6.1,8.2,0,,6899
6785,Goosequid,4,,58.1,,0,3.4,11.7,0,,2547
6786,Snow Goosë,6,9.2,49.9,Respiratory Issues,1,15.7,11.3,0,,8619
6787,Snow Goose,4,,43.3,,1,3.7,11.5,0,,4076
6788, Snow Goose ,4,11.110844039059419,117.8,,0,4.4,13.6,0,,347
6789,Snow Goose,700,6.2,27.3,,0,6.6,12.5,0,Caught by Front Man,1706
6790,Greylag Goose,4,9.6,51.4,,0,4.5,9.8,0,,3416
6791,Snow Goose,6,8.0,47.1,Heart Disease,1,5.2,11.5,0,,2859
6792,Canada Goose,5,10.7,65.9,,1,3.1,9.4,0,,6587
6793,Canada Goose,3,8.1,48.9,,1,5.9,9.4,0,,5681
6794,Canada Goose,7,16.59529466795202,107.9,,1,300.0,10.3,0,,5866
6795,Canada Goose,6,9.6,58.8,Lame,one,3.6,11.2,0,,4479
6796,Canada Goose,1,,58.7,Respiratory Issues,one,3.8,11.3,0,,4132
6797,Demon Goose,6,,92.2,,0,7.1,12.0,0,,2746
6798,Player 456 Goose,3,9.8,59.8,,0,17.2,9.3,0,,8882
6799,Canada Goose,7,13.1,73.4,,0,5.1,9.2,0,,3648
6800,Greylag Goose,2,7.9,45.7,,1,250.0,11.6,0,,5140
6801,Canada Goose,4,11.4,61.3,,0,5.5,10.4,0,,2747
6802,Canada Goose,6,9.7,61.1,Heart Disease,1,5.6,8.7,0,Lost in Dalgona Maze,6090
6803,Canada Goose,5,1220.0,69.9,,1,6.3,9.7,0,,5807
6804,Canada Goose,7,12.7,70.3,Lame,1,5.9,8.2,0,,6769
6805,Canada Goose,2,10.7,60.0,Heart Disease,1,2.8,8.8,0,,7178
6806,Greylag Goose,8,10.0,,,1,3.6,8.3,0,,6999
6807,Greylag Goose,six,,46.2,,0,6.2,12.1,0,,1747
6808,Canada Goose,8,11.4,,Lame,3,4.4,3.5,0,,8713
6809,Canada Goose,7,17.12985404287433,92.5,,0,5.2,9.6,0,,3340
6810, Canada Goose ,5,11.2,58.4,Heart Disease,one,4.8,10.4,0,,4077
6811,Grëylag Goosë,2,7.0,34.8,,0,4.3,12.5,0,,978
6812, Canada Goose ,4,,6280.0,Heart Disease,2,0.8,0.6,0,,9397
6813,Canada Goose,eight,13.4,78.1,,1,4.8,10.0,0,,4441
6814,Greylag Goose,8,10.9,62.8,,1,6.7,6.7,1,Wings Clipped by Red Light,8703
6815,Canada Goose,4,9.2,52.4,,10,5.5,10.5,0,,4284
6816,Canada Goose,1,7.7,41.6,,0,5.1,11.8,0,,1008
